Problem,Worker ID,Age,Gender,Strong hand,Education,Answer,Confidence,Psolve,1 second,1000 seconds,1 minute,1000 minutes,1 hour,1000 hours,2000 hours,1000000 hours,Infinity,There is no way to know without additional information,Class
CR_Conf,A3KYRBGZWQR9CO,35,Female,Both hands are equally strong,College,There is no way to know without additional information,6,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,21-30%,Non-Solver
CR_Conf,A3L04E6VTT3LCI,26,Female,Right,College,1 minute,9,0-10%,0-10%,61-70%,51-60%,41-50%,61-70%,71-80%,0-10%,21-30%,0-10%,0-10%,Non-Solver
CR_Conf,A3L2UXYEVOU5UI,28,Male,Right,Graduate Degree,1 hour,7,31-40%,51-60%,31-40%,41-50%,51-60%,11-20%,41-50%,31-40%,41-50%,41-50%,61-70%,Solver
CR_Conf,A3L4JI1S352HB8,47,Female,Left,College,2000 hours,4,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,31-40%,41-50%,21-30%,11-20%,Non-Solver
CR_Conf,A3LMXV4SZ33HPR,21,Male,Right,College,Infinity,10,71-80%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,81-90%,0-10%,Non-Solver
CR_Conf,A3LMXV4SZ33HPR,21,Male,Right,College,Infinity,10,51-60%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,81-90%,0-10%,Non-Solver
CR_Conf,A3LOLMFCFVCXSX,30,Male,Right,Graduate Degree,1 hour,7,31-40%,11-20%,0-10%,11-20%,0-10%,41-50%,0-10%,11-20%,0-10%,0-10%,11-20%,Solver
CR_Conf,A3LYQ5490FJYXK,58,Male,Right,Graduate Degree,1 minute,6,0-10%,11-20%,21-30%,0-10%,11-20%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3M3DCE0R1ZWQS,28,Male,Right,Graduate Degree,Infinity,9,51-60%,31-40%,11-20%,11-20%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3MF31JQ350ABS,47,Female,Right,High School/GED,Infinity,4,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,71-80%,Non-Solver
CR_Conf,A3MHX8S9QFT8SB,25,Female,Right,Graduate Degree,2000 hours,9,81-90%,0-10%,0-10%,51-60%,61-70%,71-80%,81-90%,91-100%,91-100%,81-90%,81-90%,Non-Solver
CR_Conf,A3ML5HJCV407RX,29,Male,Right,Graduate Degree,1000 minutes,9,81-90%,0-10%,0-10%,71-80%,81-90%,61-70%,81-90%,81-90%,81-90%,61-70%,61-70%,Non-Solver
CR_Conf,A3MNVY7TDODBGM,27,Male,Right,College,1000 hours,9,21-30%,0-10%,0-10%,71-80%,61-70%,61-70%,71-80%,61-70%,71-80%,61-70%,71-80%,Non-Solver
CR_Conf,A3N0QZ9ZKUCTCQ,30,Male,Right,College,There is no way to know without additional information,4,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,A3N1K46ESYH5JN,45,Male,Right,Graduate Degree,1 hour,8,41-50%,0-10%,0-10%,0-10%,21-30%,21-30%,11-20%,11-20%,11-20%,0-10%,0-10%,Solver
CR_Conf,A3N4A8O8K7WOYV,47,Female,Right,Graduate Degree,1000 hours,10,61-70%,71-80%,61-70%,71-80%,71-80%,61-70%,81-90%,71-80%,61-70%,51-60%,71-80%,Non-Solver
CR_Conf,A3N66DKF3VNB9X,29,Male,Left,High School/GED,Infinity,6,11-20%,0-10%,0-10%,0-10%,0-10%,41-50%,0-10%,0-10%,0-10%,41-50%,41-50%,Non-Solver
CR_Conf,A3N7R7P9HP2YB6,52,Male,Right,College,1000000 hours,1,11-20%,0-10%,21-30%,11-20%,41-50%,31-40%,61-70%,51-60%,71-80%,81-90%,91-100%,Non-Solver
CR_Conf,A3NHJPE6326P9V,46,Female,Right,College,1000 hours,3,41-50%,0-10%,0-10%,0-10%,21-30%,31-40%,81-90%,41-50%,41-50%,31-40%,21-30%,Non-Solver
CR_Conf,A3NQ988D43B0JW,25,Male,Right,College,1000 minutes,8,11-20%,11-20%,21-30%,31-40%,31-40%,21-30%,11-20%,0-10%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A3NTC98M8AY5O5,24,Male,Right,Graduate Degree,1 hour,10,51-60%,81-90%,71-80%,81-90%,71-80%,81-90%,71-80%,81-90%,71-80%,81-90%,71-80%,Solver
CR_Conf,A3NTC98M8AY5O5,24,Male,Right,Graduate Degree,1 hour,10,51-60%,81-90%,71-80%,81-90%,71-80%,71-80%,81-90%,71-80%,81-90%,71-80%,81-90%,Solver
CR_Conf,A3NTWOX5ZA4NHN,25,Male,Right,Graduate Degree,1000 minutes,9,61-70%,0-10%,0-10%,11-20%,61-70%,21-30%,11-20%,11-20%,11-20%,31-40%,31-40%,Non-Solver
CR_Conf,A3O2E4NV3H37CG,28,Female,Right,College,1000 minutes,7,21-30%,31-40%,31-40%,0-10%,0-10%,21-30%,0-10%,0-10%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,A3OC0ZHZBEPEA3,33,Female,Right,Graduate Degree,1 hour,5,41-50%,31-40%,41-50%,31-40%,31-40%,41-50%,41-50%,41-50%,41-50%,41-50%,41-50%,Solver
CR_Conf,A3OGH0HZMJPS9W,28,Male,Right,Graduate Degree,1000 minutes,7,31-40%,11-20%,31-40%,21-30%,41-50%,51-60%,11-20%,21-30%,31-40%,21-30%,41-50%,Non-Solver
CR_Conf,A3OGTLX5HE30XS,25,Male,Right,Less than High School,1000 hours,8,51-60%,0-10%,0-10%,41-50%,51-60%,41-50%,51-60%,61-70%,51-60%,41-50%,51-60%,Non-Solver
CR_Conf,A3OMXJE08GFFTG,44,Male,Right,High School/GED,1000 hours,4,31-40%,0-10%,0-10%,0-10%,0-10%,21-30%,61-70%,51-60%,21-30%,41-50%,31-40%,Non-Solver
CR_Conf,A3OV99F0BY8XVD,26,Male,Right,College,Infinity,10,81-90%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,71-80%,11-20%,Non-Solver
CR_Conf,A3P7QP6K56ED2Z,26,Male,Right,College,1000 hours,8,31-40%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,51-60%,51-60%,11-20%,0-10%,Non-Solver
CR_Conf,A3P7XF4LBBEWW,34,Female,Right,College,1 hour,2,11-20%,11-20%,41-50%,51-60%,51-60%,61-70%,0-10%,0-10%,0-10%,0-10%,31-40%,Solver
CR_Conf,A3P9BLJVSMDRBZ,35,Female,Right,Graduate Degree,1000 minutes,10,41-50%,51-60%,61-70%,71-80%,81-90%,71-80%,61-70%,51-60%,61-70%,71-80%,61-70%,Non-Solver
CR_Conf,A3PC0K7YU9PBAH,34,Female,Right,Graduate Degree,1000 seconds,3,51-60%,0-10%,31-40%,11-20%,51-60%,61-70%,71-80%,81-90%,31-40%,0-10%,0-10%,Non-Solver
CR_Conf,A3PIRKF57QSWMS,37,Female,Right,College,1 hour,7,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,Solver
CR_Conf,A3PL7JEMIPFHI9,37,Female,Right,College,There is no way to know without additional information,9,41-50%,0-10%,0-10%,0-10%,11-20%,0-10%,21-30%,11-20%,11-20%,11-20%,21-30%,Non-Solver
CR_Conf,A3PSFD0UI0ZC94,37,Female,Right,College,There is no way to know without additional information,9,41-50%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3PT32853VOR8D,25,Female,Right,College,1 minute,8,81-90%,0-10%,0-10%,61-70%,31-40%,21-30%,41-50%,11-20%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,A3Q3PCMTLK6JF1,31,Male,Right,Graduate Degree,There is no way to know without additional information,10,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,11-20%,Non-Solver
CR_Conf,A3QA0Y16Q4273V,45,Female,Right,High School/GED,2000 hours,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,11-20%,21-30%,31-40%,0-10%,Non-Solver
CR_Conf,A3QAETE7C7Z4R3,29,Male,Right,College,1 hour,5,31-40%,0-10%,0-10%,31-40%,21-30%,51-60%,11-20%,0-10%,0-10%,0-10%,11-20%,Solver
CR_Conf,A3QC57KUVJP5EW,27,Male,Right,High School/GED,Infinity,2,41-50%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,11-20%,21-30%,11-20%,Non-Solver
CR_Conf,A3QEVFM3UD67BA,42,Female,Right,College,Infinity,2,41-50%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,51-60%,51-60%,Non-Solver
CR_Conf,A3QMED18F7JJWE,28,Female,Right,Graduate Degree,1 second,9,81-90%,91-100%,81-90%,91-100%,81-90%,91-100%,81-90%,91-100%,81-90%,91-100%,81-90%,Non-Solver
CR_Conf,A3QSJY1FFN0N6V,36,Female,Right,High School/GED,Infinity,8,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A3QUAM5Y482D4U,31,Male,Right,College,1 minute,8,41-50%,0-10%,0-10%,61-70%,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3QUGJF2AN8TF2,35,Male,Right,College,1 hour,4,11-20%,0-10%,0-10%,0-10%,21-30%,51-60%,11-20%,11-20%,0-10%,71-80%,61-70%,Solver
CR_Conf,A3QUTOJ3J3ZIMV,32,Male,Right,College,Infinity,4,31-40%,0-10%,0-10%,11-20%,31-40%,41-50%,51-60%,41-50%,31-40%,61-70%,61-70%,Non-Solver
CR_Conf,A3QUWIT972BYUH,55,Female,Left,Graduate Degree,1000000 hours,2,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,31-40%,31-40%,31-40%,Non-Solver
CR_Conf,A3R457FAWQXZN3,27,Female,Right,High School/GED,There is no way to know without additional information,1,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,31-40%,Non-Solver
CR_Conf,A3R5OJR60C6004,45,Male,Right,College,Infinity,4,21-30%,11-20%,11-20%,11-20%,11-20%,21-30%,0-10%,0-10%,0-10%,31-40%,0-10%,Non-Solver
CR_Conf,A3RCX3IQ8L6HHW,47,Female,Right,College,Infinity,1,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A3RGC0P0GID8KU,23,Female,Right,College,1000 hours,4,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,11-20%,41-50%,11-20%,41-50%,Non-Solver
CR_Conf,A3RIAV3H8NSUSF,32,Female,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,41-50%,Non-Solver
CR_Conf,A3ROQ06884CV1P,52,Male,Right,College,1 minute,6,0-10%,11-20%,21-30%,31-40%,21-30%,11-20%,31-40%,31-40%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,A3RS7UCO7CQ74R,31,Male,Right,High School/GED,There is no way to know without additional information,10,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3RYH6OUH7BJ4Z,29,Male,Right,Graduate Degree,1 minute,3,11-20%,0-10%,11-20%,11-20%,11-20%,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,A3S5M6R3ZR6ECN,39,Female,Right,Graduate Degree,2000 hours,3,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A3S8TUZ94SKSDC,29,Male,Right,College,Infinity,9,41-50%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,0-10%,31-40%,41-50%,11-20%,Non-Solver
CR_Conf,A3SD02HCW68EUL,29,Female,Right,College,1000 hours,5,21-30%,51-60%,41-50%,21-30%,11-20%,41-50%,51-60%,0-10%,41-50%,61-70%,0-10%,Non-Solver
CR_Conf,A3SEJCTDA6P46H,35,Female,Left,Graduate Degree,1 hour,7,31-40%,61-70%,61-70%,51-60%,51-60%,51-60%,51-60%,51-60%,51-60%,51-60%,51-60%,Solver
CR_Conf,A3SKEW89V5S0DI,48,Male,Right,College,Infinity,5,31-40%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,31-40%,11-20%,Non-Solver
CR_Conf,A3SSOC4IVTSIFL,40,Male,Right,Graduate Degree,There is no way to know without additional information,10,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,11-20%,11-20%,11-20%,0-10%,21-30%,Non-Solver
CR_Conf,A3T08B0RTD7PRH,30,Male,Right,College,1 minute,6,51-60%,51-60%,21-30%,41-50%,31-40%,51-60%,61-70%,41-50%,31-40%,21-30%,41-50%,Non-Solver
CR_Conf,A3T7N805PVNEXN,22,Male,Right,High School/GED,There is no way to know without additional information,8,51-60%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,91-100%,Non-Solver
CR_Conf,A3TBR9GIXU42DM,27,Male,Right,Graduate Degree,1000 hours,1,61-70%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A3TDA1NWHNQFE3,30,Female,Right,Graduate Degree,2000 hours,2,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,A3THBDPK44FBW8,25,Female,Right,College,1000 hours,6,61-70%,0-10%,0-10%,0-10%,11-20%,11-20%,31-40%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3TKA13VTOCJH6,26,Male,Right,College,1 hour,2,21-30%,0-10%,21-30%,21-30%,11-20%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver
CR_Conf,A3TP06ZKSDOPAO,30,Male,Right,College,1000000 hours,8,41-50%,0-10%,0-10%,0-10%,0-10%,21-30%,0-10%,11-20%,31-40%,21-30%,11-20%,Non-Solver
CR_Conf,A3TWHISTACUZBU,29,Female,Right,Graduate Degree,1 minute,8,11-20%,51-60%,61-70%,51-60%,51-60%,61-70%,51-60%,51-60%,61-70%,51-60%,61-70%,Non-Solver
CR_Conf,A3TWYQENN82FJI,41,Female,Right,Graduate Degree,There is no way to know without additional information,4,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3TZNS3TG01U9B,30,Male,Right,Graduate Degree,2000 hours,3,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3U0W0PAA0LAZP,50,Female,Right,Graduate Degree,1 hour,3,61-70%,11-20%,21-30%,31-40%,41-50%,51-60%,61-70%,71-80%,81-90%,11-20%,41-50%,Solver
CR_Conf,A3U1H9RXWF5G7M,28,Female,Right,College,1 hour,4,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,Solver
CR_Conf,A3U2BUIISXODXG,59,Male,Right,High School/GED,1 minute,1,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,A3U2BUIISXODXG,59,Male,Right,High School/GED,1 minute,1,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,A3U2UNSYDPS933,56,Female,Right,College,1000 hours,3,11-20%,61-70%,91-100%,21-30%,81-90%,41-50%,71-80%,31-40%,0-10%,11-20%,51-60%,Non-Solver
CR_Conf,A3UBCLCN42M4I7,38,Male,Right,College,There is no way to know without additional information,7,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,0-10%,21-30%,71-80%,71-80%,Non-Solver
CR_Conf,A3ULACFKAGPVU8,22,Female,Right,Graduate Degree,1 minute,9,81-90%,61-70%,51-60%,71-80%,21-30%,21-30%,21-30%,31-40%,31-40%,0-10%,0-10%,Non-Solver
CR_Conf,A3UWM3KJYEL5XU,34,Male,Right,College,1000000 hours,1,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,21-30%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A3UZIW8HF28L9E,28,Male,Right,College,1 hour,7,51-60%,11-20%,51-60%,41-50%,51-60%,61-70%,81-90%,71-80%,51-60%,51-60%,51-60%,Solver
CR_Conf,A3V8LIMUUJWUTL,36,Male,Left,High School/GED,1000 hours,4,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,31-40%,21-30%,11-20%,11-20%,Non-Solver
CR_Conf,A3VSZODOMU00P7,25,Male,Right,College,1 minute,10,21-30%,71-80%,91-100%,71-80%,61-70%,91-100%,71-80%,61-70%,71-80%,81-90%,91-100%,Non-Solver
CR_Conf,A3VTOW7WLPTBRR,31,Female,Right,College,Infinity,3,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,21-30%,21-30%,Non-Solver
CR_Conf,A3VUL0CD19IIF8,33,Female,Right,Graduate Degree,There is no way to know without additional information,5,31-40%,0-10%,0-10%,11-20%,0-10%,11-20%,0-10%,11-20%,0-10%,0-10%,21-30%,Non-Solver
CR_Conf,A3Z78JLIWMA81,26,Male,Right,Graduate Degree,1000 minutes,7,21-30%,41-50%,21-30%,51-60%,21-30%,21-30%,31-40%,71-80%,51-60%,41-50%,31-40%,Non-Solver
CR_Conf,A4158R4Y06ZB4,28,Male,Right,High School/GED,1000 hours,2,31-40%,0-10%,0-10%,0-10%,41-50%,51-60%,61-70%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A44GF72UX2T66,24,Male,Right,High School/GED,There is no way to know without additional information,7,31-40%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,0-10%,0-10%,21-30%,31-40%,Non-Solver
CR_Conf,A469WIPCE72UL,36,Male,Right,College,Infinity,8,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,51-60%,21-30%,0-10%,0-10%,11-20%,Non-Solver
CR_Conf,A4IH4CO046EV3,40,Male,Right,College,1 hour,2,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,21-30%,11-20%,Solver
CR_Conf,A4LCG4MSNJRUF,25,Female,Right,College,2000 hours,3,31-40%,0-10%,0-10%,0-10%,0-10%,21-30%,11-20%,31-40%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A4W9APAHFWVLO,37,Male,Right,College,2000 hours,2,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,41-50%,41-50%,21-30%,21-30%,41-50%,Non-Solver
CR_Conf,A4XR158GYZ3QW,43,Male,Right,Graduate Degree,1 hour,10,71-80%,0-10%,0-10%,0-10%,0-10%,71-80%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver
CR_Conf,A4ZPIPBDO624H,40,Male,Right,College,There is no way to know without additional information,5,11-20%,0-10%,0-10%,0-10%,11-20%,31-40%,0-10%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,A53S7J4JGWG38,42,Male,Left,College,There is no way to know without additional information,2,11-20%,0-10%,11-20%,71-80%,21-30%,31-40%,41-50%,61-70%,71-80%,51-60%,81-90%,Non-Solver
CR_Conf,A55TVOL4JWIAY,43,Male,Right,Graduate Degree,Infinity,7,31-40%,0-10%,11-20%,71-80%,51-60%,61-70%,21-30%,41-50%,31-40%,21-30%,81-90%,Non-Solver
CR_Conf,A58YY3SJI3B6D,30,Nonbinary,Both hands are equally strong,College,There is no way to know without additional information,7,31-40%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,11-20%,31-40%,Non-Solver
CR_Conf,A5DUYL6LHBXE0,36,Male,Right,Graduate Degree,1 hour,7,61-70%,51-60%,61-70%,51-60%,41-50%,61-70%,51-60%,51-60%,41-50%,61-70%,61-70%,Solver
CR_Conf,A5I5153ANR10V,29,Female,Right,College,There is no way to know without additional information,10,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,41-50%,41-50%,Non-Solver
CR_Conf,A5M58TUNBG0PV,34,Male,Both hands are equally strong,College,Infinity,3,11-20%,81-90%,71-80%,41-50%,31-40%,21-30%,21-30%,31-40%,51-60%,41-50%,81-90%,Non-Solver
CR_Conf,A5Q0UTSKAI2TQ,34,Male,Both hands are equally strong,College,There is no way to know without additional information,9,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A5QPJC897RQAD,28,Male,Right,Graduate Degree,1000 seconds,10,21-30%,21-30%,51-60%,31-40%,81-90%,41-50%,81-90%,31-40%,81-90%,21-30%,11-20%,Non-Solver
CR_Conf,A5T9IFDZ3W4T6,28,Male,Right,High School/GED,1 hour,3,11-20%,0-10%,0-10%,0-10%,11-20%,41-50%,21-30%,11-20%,0-10%,0-10%,0-10%,Solver
CR_Conf,A5UWA3ZKASWA9,25,Male,Right,Graduate Degree,There is no way to know without additional information,10,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,A5XQ30GQTHHK6,46,Female,Right,College,1000 hours,2,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,11-20%,0-10%,21-30%,Non-Solver
CR_Conf,A66I5CGTSAXGD,36,Male,Left,Graduate Degree,1000 minutes,7,0-10%,61-70%,51-60%,61-70%,51-60%,51-60%,41-50%,21-30%,61-70%,51-60%,61-70%,Non-Solver
CR_Conf,A67NLYRZZZY6E,22,Male,Right,College,1000 hours,4,41-50%,0-10%,0-10%,0-10%,11-20%,0-10%,31-40%,41-50%,41-50%,51-60%,21-30%,Non-Solver
CR_Conf,A6C6L7ZHRO5QX,31,Female,Right,College,Infinity,8,61-70%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,31-40%,31-40%,Non-Solver
CR_Conf,A6IP0HCC1ZZRX,25,Female,Right,Graduate Degree,1 hour,7,61-70%,0-10%,21-30%,21-30%,31-40%,81-90%,51-60%,11-20%,21-30%,0-10%,0-10%,Solver
CR_Conf,A6JKKANO7F4KD,57,Male,Right,College,1000 hours,3,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A6MGJFBYSGYWQ,61,Female,Right,College,Infinity,2,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,51-60%,0-10%,Non-Solver
CR_Conf,A6OGM0SSWQZXN,44,Male,Right,College,2000 hours,4,21-30%,0-10%,0-10%,0-10%,21-30%,31-40%,61-70%,51-60%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,A6V8NEBFEKLR3,28,Male,Right,Graduate Degree,There is no way to know without additional information,6,0-10%,21-30%,51-60%,31-40%,41-50%,21-30%,51-60%,51-60%,51-60%,31-40%,11-20%,Non-Solver
CR_Conf,A6V8NEBFEKLR3,28,Male,Right,Graduate Degree,1 minute,6,21-30%,0-10%,0-10%,51-60%,41-50%,31-40%,21-30%,21-30%,0-10%,61-70%,51-60%,Non-Solver
CR_Conf,A77K8W55MJEKX,46,Female,Right,College,1000 seconds,7,21-30%,11-20%,31-40%,21-30%,11-20%,21-30%,11-20%,11-20%,21-30%,11-20%,41-50%,Non-Solver
CR_Conf,A781V32B5WDX6,29,Male,Right,College,Infinity,9,51-60%,41-50%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A79DQ52TB006D,36,Male,Right,High School/GED,1000 hours,4,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,A7F1QHDL6ZDVA,25,Male,Right,College,1 hour,1,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,41-50%,0-10%,Solver
CR_Conf,A7KKB6J717F1V,26,Male,Right,High School/GED,2000 hours,6,11-20%,0-10%,11-20%,0-10%,11-20%,0-10%,11-20%,21-30%,21-30%,11-20%,11-20%,Non-Solver
CR_Conf,A7MBVKNW8RTFI,29,Male,Right,Graduate Degree,There is no way to know without additional information,8,61-70%,11-20%,21-30%,11-20%,21-30%,21-30%,61-70%,41-50%,51-60%,11-20%,71-80%,Non-Solver
CR_Conf,A7O82NXM2PI12,40,Male,Left,College,There is no way to know without additional information,8,61-70%,0-10%,0-10%,0-10%,0-10%,21-30%,51-60%,81-90%,0-10%,41-50%,61-70%,Non-Solver
CR_Conf,A7RHAQOVU68VN,25,Male,Right,College,1 minute,8,61-70%,41-50%,51-60%,61-70%,41-50%,51-60%,61-70%,61-70%,51-60%,41-50%,41-50%,Non-Solver
CR_Conf,A7T06JMP6BTDS,28,Male,Right,High School/GED,Infinity,4,21-30%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,0-10%,0-10%,21-30%,21-30%,Non-Solver
CR_Conf,A7XAEZTNECKT5,35,Female,Right,Graduate Degree,1 hour,9,71-80%,41-50%,71-80%,51-60%,61-70%,71-80%,61-70%,51-60%,61-70%,71-80%,51-60%,Solver
CR_Conf,A82Q1HS5CPZ5I,29,Male,Right,College,Infinity,8,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,11-20%,0-10%,41-50%,11-20%,Non-Solver
CR_Conf,A89R5XGMHOTJE,25,Female,Right,College,1000 minutes,5,31-40%,0-10%,21-30%,0-10%,11-20%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A8AG71WQHPTYN,32,Male,Right,Graduate Degree,1 hour,7,21-30%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,11-20%,0-10%,0-10%,0-10%,Solver
CR_Conf,A8C3WNWRBWUXO,47,Male,Right,College,1 hour,8,11-20%,0-10%,0-10%,0-10%,11-20%,51-60%,11-20%,0-10%,0-10%,11-20%,11-20%,Solver
CR_Conf,A8FLNGDLNJCUU,23,Female,Right,College,1000 minutes,6,11-20%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,41-50%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,A8KX1HFH8NE2Q,52,Male,Right,Graduate Degree,1000 minutes,4,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,0-10%,0-10%,11-20%,Non-Solver
CR_Conf,A8TLS2F8LFQ68,29,Male,Right,Graduate Degree,1000 seconds,3,0-10%,0-10%,31-40%,21-30%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,Non-Solver
CR_Conf,A8W1V4XOJT7F7,42,Male,Right,College,1 minute,7,11-20%,41-50%,51-60%,51-60%,31-40%,31-40%,41-50%,51-60%,41-50%,31-40%,51-60%,Non-Solver
CR_Conf,A94604LMX24XZ,23,Female,Right,College,1000 hours,2,21-30%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,11-20%,0-10%,0-10%,0-10%,Non-Solver
